"family","species","month","year","x","y"
"Bovidae","Syncerus caffer",7,2011,35.631284,-3.112073
"Bovidae","Syncerus caffer",7,2010,34.718913,-7.430649
"Elephantidae","Loxodonta africana",9,2005,35.801466,-3.923919
"Elephantidae","Loxodonta africana",4,2010,35.962295,-3.950287
"Elephantidae","Loxodonta africana",9,2005,35.956736,-3.406551
"Rhinocerotidae","Diceros bicornis",4,2010,35.514493,-3.01514
"Felidae","Panthera leo",7,2011,34.932427,-2.292641
"Felidae","Panthera leo",9,2005,35.562445,-3.038918
"Felidae","Panthera leo",4,2010,35.840767,-3.847384
"Bovidae","Syncerus caffer",7,2011,34.958188,-2.318478
"Felidae","Panthera pardus",5,2014,34.975002,-2.222209
"Elephantidae","Loxodonta africana",5,2014,35.503326,-3.111268
"Elephantidae","Loxodonta africana",7,2020,34.92484,-2.108955
"Elephantidae","Loxodonta africana",12,2018,35.445608,-3.091354
"Elephantidae","Loxodonta africana",12,2018,35.886276,-3.980206
"Elephantidae","Loxodonta africana",7,2011,34.801912,-2.333884
"Elephantidae","Loxodonta africana",9,2005,35.547193,-3.022753
"Elephantidae","Loxodonta africana",9,2005,34.75305,-2.209109
"Felidae","Panthera leo",9,2005,34.982259,-2.397101
"Felidae","Panthera leo",9,2005,34.987301,-2.200559
"Felidae","Panthera leo",9,2005,34.810233,-2.358696
"Felidae","Panthera leo",9,2005,34.831208,-2.277645
"Felidae","Panthera pardus",9,2005,34.963885,-2.286246
"Felidae","Panthera leo",5,2014,35.584291,-3.365173
"Bovidae","Syncerus caffer",9,2005,34.645478,-2.397977
"Felidae","Panthera leo",7,2020,34.821879,-2.563221
"Rhinocerotidae","Diceros bicornis",1,2018,35.423039,-3.126556
"Bovidae","Syncerus caffer",12,2016,34.985173,-2.288204
"Felidae","Panthera leo",12,2016,34.879109,-2.352204
"Rhinocerotidae","Diceros bicornis",12,2016,34.88787,-2.238156
"Felidae","Panthera pardus",12,2016,35.982883,-3.859846
"Elephantidae","Loxodonta africana",8,2011,36.152306,-4.049477
"Elephantidae","Loxodonta africana",12,2016,34.899481,-2.311695
"Felidae","Panthera leo",12,2016,34.913589,-2.260866
"Rhinocerotidae","Diceros bicornis",12,2016,35.490326,-3.1447
"Elephantidae","Loxodonta africana",11,2019,34.822466,-2.574037
"Elephantidae","Loxodonta africana",2,2001,34.899752,-2.497656
"Felidae","Panthera leo",8,2005,35.454798,-3.139023
"Bovidae","Syncerus caffer",2,2014,37.02153,-7.501376
"Bovidae","Syncerus caffer",7,2017,34.812552,-2.375529
"Felidae","Panthera leo",7,2017,34.884059,-2.343034
"Elephantidae","Loxodonta africana",8,2005,35.924923,-3.912764
"Rhinocerotidae","Diceros bicornis",6,2011,35.510398,-3.025936
"Bovidae","Syncerus caffer",8,2005,35.931159,-3.892798
"Elephantidae","Loxodonta africana",6,2011,35.924137,-3.903779
"Bovidae","Syncerus caffer",6,2011,35.532251,-3.131099
"Felidae","Panthera leo",6,2011,35.456101,-3.018468
"Elephantidae","Loxodonta africana",7,2017,34.847497,-2.223215
"Felidae","Panthera pardus",8,2005,34.930128,-2.240289
"Felidae","Panthera leo",2,2014,37.102739,-7.465797
"Elephantidae","Loxodonta africana",2,2014,37.177429,-7.424055
"Bovidae","Syncerus caffer",9,2014,35.876875,-3.416636
"Felidae","Panthera leo",7,2017,35.995104,-3.853955
"Elephantidae","Loxodonta africana",7,2017,35.966894,-3.800658
"Elephantidae","Loxodonta africana",7,2017,34.924314,-2.277046
"Felidae","Panthera leo",9,2014,34.804361,-2.229138
"Felidae","Panthera pardus",9,2014,34.64324,-2.298944
"Bovidae","Syncerus caffer",7,2017,35.514984,-3.060873
"Felidae","Panthera pardus",7,2017,34.822223,-2.393143
"Felidae","Panthera pardus",7,2017,34.957743,-2.39566
"Elephantidae","Loxodonta africana",9,2014,35.407475,-3.04514
"Elephantidae","Loxodonta africana",9,2014,34.909637,-2.29307
"Felidae","Panthera leo",7,2017,34.871931,-2.232592
"Bovidae","Syncerus caffer",7,2017,34.913094,-2.376106
"Felidae","Panthera leo",7,2017,35.573277,-3.007794
"Felidae","Panthera pardus",6,2011,34.802039,-2.309213
"Elephantidae","Loxodonta africana",8,2009,34.842592,-6.318063
"Bovidae","Syncerus caffer",7,2017,34.981721,-2.326317
"Elephantidae","Loxodonta africana",7,2017,34.934401,-2.21908
"Felidae","Panthera leo",7,2017,34.851482,-2.23469
"Elephantidae","Loxodonta africana",7,2017,35.844911,-3.98994
"Felidae","Panthera leo",10,2019,37.820658,-3.881224
"Felidae","Panthera leo",9,2013,36.199544,-3.87363
"Bovidae","Syncerus caffer",8,2013,36.035361,-3.996823
"Elephantidae","Loxodonta africana",1,2020,35.158206,-2.989364
"Bovidae","Syncerus caffer",2,2019,34.944567,-2.737177
"Felidae","Panthera leo",2,2019,35.420749,-3.193773
"Elephantidae","Loxodonta africana",1,2020,34.991296,-2.759562
"Bovidae","Syncerus caffer",2,2019,35.420172,-3.058581
"Felidae","Panthera pardus",1,2016,36.061037,-4.106736
"Elephantidae","Loxodonta africana",2,2019,35.459448,-3.117639
"Rhinocerotidae","Diceros bicornis",2,2019,35.462654,-3.178439
"Felidae","Panthera leo",2,2019,34.871279,-2.710366
"Felidae","Panthera pardus",1,2020,34.93576,-2.648819
"Elephantidae","Loxodonta africana",1,2016,36.160382,-4.024877
"Felidae","Panthera pardus",6,2008,35.658626,-3.431766
"Felidae","Panthera leo",8,2019,35.483899,-3.011038
"Elephantidae","Loxodonta africana",4,2012,35.525784,-3.00439
"Felidae","Panthera leo",6,2008,35.536542,-3.135687
"Felidae","Panthera pardus",8,2019,34.614955,-2.562911
"Elephantidae","Loxodonta africana",6,2008,35.464375,-3.09455
"Elephantidae","Loxodonta africana",1,2003,35.409967,-3.20449
"Rhinocerotidae","Diceros bicornis",1,2003,35.52969,-3.356463
"Elephantidae","Loxodonta africana",8,2015,37.070745,-7.473399
"Bovidae","Syncerus caffer",8,2019,35.562885,-3.306536
"Elephantidae","Loxodonta africana",1,2003,35.515112,-3.341906
"Elephantidae","Loxodonta africana",1,2003,35.590109,-3.29114
"Elephantidae","Loxodonta africana",1,2003,35.485767,-3.283911
"Bovidae","Syncerus caffer",1,2003,35.403607,-3.360438
"Elephantidae","Loxodonta africana",1,2003,35.497517,-3.297981
"Bovidae","Syncerus caffer",1,2003,35.54179,-3.323918
"Elephantidae","Loxodonta africana",1,2003,35.405033,-3.266115
"Felidae","Panthera leo",11,2019,34.894427,-2.532695
"Felidae","Panthera leo",6,2018,34.696675,-1.991601
"Bovidae","Syncerus caffer",6,2018,35.541738,-3.013434
"Felidae","Panthera leo",8,2013,36.114747,-4.099217
"Bovidae","Syncerus caffer",6,2017,36.966906,-3.220544
"Felidae","Panthera leo",6,2018,34.712722,-1.992465
"Elephantidae","Loxodonta africana",6,2018,35.891431,-3.890039
"Felidae","Panthera leo",6,2018,34.711947,-1.883553
"Felidae","Panthera leo",6,2018,34.740807,-1.833051
"Felidae","Panthera leo",6,2018,34.736446,-1.854185
"Rhinocerotidae","Diceros bicornis",12,2019,35.495678,-3.310798
"Felidae","Panthera leo",6,2018,34.769582,-1.86922
"Elephantidae","Loxodonta africana",6,2018,35.854152,-3.880215
"Felidae","Panthera leo",6,2018,34.631787,-1.896272
"Felidae","Panthera leo",6,2018,34.645651,-1.825619
"Felidae","Panthera leo",6,2018,34.671707,-1.941149
"Elephantidae","Loxodonta africana",6,2018,35.946426,-3.908116
"Felidae","Panthera leo",6,2018,34.699774,-1.979614
"Felidae","Panthera leo",6,2018,34.740731,-1.943046
"Elephantidae","Loxodonta africana",6,2018,35.96303,-3.918829
"Elephantidae","Loxodonta africana",6,2018,35.8129,-3.869835
"Felidae","Panthera leo",6,2018,34.717508,-1.993576
"Felidae","Panthera leo",6,2018,34.76645,-1.854166
"Felidae","Panthera leo",6,2018,34.772722,-1.939976
"Elephantidae","Loxodonta africana",11,2019,34.040489,-2.048841
"Elephantidae","Loxodonta africana",6,2018,35.992995,-3.95573
"Felidae","Panthera pardus",11,2019,34.994169,-2.536186
"Felidae","Panthera pardus",3,2020,35.535687,-3.011682
"Elephantidae","Loxodonta africana",8,2019,35.510285,-3.24648
"Felidae","Panthera pardus",6,2018,34.644937,-1.907634
"Felidae","Panthera leo",3,2020,34.766075,-2.968383
"Felidae","Panthera leo",6,2018,34.665267,-1.953406
"Elephantidae","Loxodonta africana",8,2019,35.933056,-3.630676
"Bovidae","Syncerus caffer",8,2019,34.809807,-1.44546
"Elephantidae","Loxodonta africana",6,2018,34.61632,-1.99172
"Bovidae","Syncerus caffer",3,2011,37.127762,-7.499787
"Felidae","Panthera leo",3,2011,37.040008,-7.547671
"Rhinocerotidae","Diceros bicornis",6,2018,35.554448,-3.145806
"Felidae","Panthera pardus",2,2007,34.79916,-2.288249
"Felidae","Panthera leo",8,2019,34.938121,-2.490539
"Elephantidae","Loxodonta africana",3,2011,37.079994,-7.479156
"Felidae","Panthera leo",3,2010,35.927454,-3.987265
"Elephantidae","Loxodonta africana",8,2019,34.752955,-2.611661
"Felidae","Panthera leo",6,2018,34.763706,-1.955709
"Felidae","Panthera leo",7,2018,34.893623,-2.456157
"Bovidae","Syncerus caffer",4,2001,37.029652,-7.545909
"Felidae","Panthera leo",12,2001,34.970369,-2.335596
"Elephantidae","Loxodonta africana",12,2001,35.983019,-3.821679
"Bovidae","Syncerus caffer",12,2001,34.613868,-1.912436
"Elephantidae","Loxodonta africana",12,2001,35.574824,-3.12667
"Felidae","Panthera leo",12,2001,34.660761,-1.901508
"Felidae","Panthera pardus",1,2009,34.264892,-2.37688
"Felidae","Panthera leo",1,2009,35.742043,-3.111135
"Felidae","Panthera leo",11,2013,35.52112,-3.120119
"Felidae","Panthera leo",11,2013,34.871801,-2.426953
"Felidae","Panthera leo",11,2013,34.956029,-2.534767
"Felidae","Panthera leo",11,2013,34.856669,-2.577477
"Rhinocerotidae","Diceros bicornis",1,2009,35.459055,-3.198512
"Felidae","Panthera leo",11,2013,34.920767,-2.48446
"Felidae","Panthera leo",11,2018,34.677888,-2.278193
"Bovidae","Syncerus caffer",6,2015,38.027375,-7.771065
"Felidae","Panthera leo",12,2019,35.448536,-3.120851
"Elephantidae","Loxodonta africana",3,2017,34.492399,-8.778372
"Felidae","Panthera leo",12,2017,34.493357,-8.79316
"Bovidae","Syncerus caffer",2,2020,37.093882,-7.206309
"Felidae","Panthera pardus",3,2017,34.464799,-8.690791
"Felidae","Panthera pardus",12,2009,34.828348,-2.402816
"Felidae","Panthera leo",1,2020,35.969614,-3.686058
"Elephantidae","Loxodonta africana",6,2015,38.136011,-7.787642
"Felidae","Panthera leo",6,2009,34.698141,-1.9794
"Elephantidae","Loxodonta africana",1,2020,35.848166,-3.732641
"Elephantidae","Loxodonta africana",2,2020,34.797659,-2.324826
"Elephantidae","Loxodonta africana",2,2020,36.186444,-3.80787
"Felidae","Panthera leo",2,2020,37.191971,-7.242775
"Elephantidae","Loxodonta africana",2,2020,36.017691,-4.191409
"Felidae","Panthera pardus",10,2016,34.621129,-2.577155
"Elephantidae","Loxodonta africana",11,2016,34.891264,-2.553155
"Bovidae","Syncerus caffer",10,2016,35.59135,-3.035566
"Elephantidae","Loxodonta africana",8,2015,34.92518,-2.461403
"Elephantidae","Loxodonta africana",9,2016,36.080784,-4.16341
"Elephantidae","Loxodonta africana",8,2019,34.746994,-2.284806
"Felidae","Panthera leo",8,2019,34.815085,-2.463293
"Bovidae","Syncerus caffer",8,2019,34.97941,-2.424185
"Bovidae","Syncerus caffer",8,2019,34.704815,-2.357254
"Bovidae","Syncerus caffer",8,2019,35.551317,-3.324936
"Felidae","Panthera pardus",8,2019,34.902249,-2.600506
"Elephantidae","Loxodonta africana",8,2019,34.824827,-2.580977
"Elephantidae","Loxodonta africana",8,2019,35.826542,-3.410796
"Felidae","Panthera leo",8,2019,34.696432,-2.220201
"Elephantidae","Loxodonta africana",8,2019,35.443304,-3.150036
"Felidae","Panthera leo",8,2019,34.874206,-2.529388
"Felidae","Panthera leo",8,2019,35.401633,-3.384371
"Bovidae","Syncerus caffer",3,2019,37.144999,-7.34738
"Elephantidae","Loxodonta africana",8,2019,35.523408,-3.238697
"Felidae","Panthera leo",3,2019,37.002063,-7.416801
"Felidae","Panthera leo",8,2019,34.742367,-2.446662
"Bovidae","Syncerus caffer",8,2019,35.52847,-3.189433
"Elephantidae","Loxodonta africana",3,2019,37.127101,-7.374501
"Felidae","Panthera leo",8,2019,35.659356,-3.055619
"Elephantidae","Loxodonta africana",8,2019,35.426821,-3.361872
"Elephantidae","Loxodonta africana",8,2019,35.585611,-3.234169
"Bovidae","Syncerus caffer",8,2019,35.628553,-3.131629
"Elephantidae","Loxodonta africana",8,2019,35.576087,-3.323019
"Felidae","Panthera leo",3,2011,35.447201,-3.19186
"Felidae","Panthera leo",3,2011,34.908703,-2.596639
"Felidae","Panthera leo",3,2011,34.971938,-2.49794
"Felidae","Panthera leo",3,2011,34.97245,-2.330215
"Elephantidae","Loxodonta africana",3,2011,34.851291,-2.12012
"Felidae","Panthera leo",3,2011,35.486024,-3.173685
"Felidae","Panthera leo",12,2017,35.956163,-3.84767
"Felidae","Panthera leo",3,2011,35.5951,-3.039066
"Felidae","Panthera pardus",1,2020,34.869367,-2.569205
"Elephantidae","Loxodonta africana",4,2019,37.035783,-7.34607
"Felidae","Panthera leo",1,2020,34.886747,-2.892973
"Felidae","Panthera pardus",11,2013,34.888302,-2.470837
"Felidae","Panthera pardus",5,2012,34.529586,-2.273689
"Elephantidae","Loxodonta africana",2,2020,36.073758,-3.967033
"Rhinocerotidae","Diceros bicornis",3,2011,35.7337,-3.189513
"Felidae","Panthera pardus",3,2011,34.810855,-2.290005
"Bovidae","Syncerus caffer",3,2011,35.473321,-3.18412
"Elephantidae","Loxodonta africana",3,2011,34.924866,-2.454197
"Felidae","Panthera leo",3,2011,34.960461,-2.561109
"Felidae","Panthera leo",3,2011,35.783392,-3.198805
"Elephantidae","Loxodonta africana",3,2011,35.7381,-3.076316
"Felidae","Panthera leo",1,2020,34.904045,-3.192765
"Elephantidae","Loxodonta africana",12,2017,35.893907,-3.954584
"Bovidae","Syncerus caffer",12,2017,35.81395,-3.918833
"Felidae","Panthera leo",2,2005,35.555366,-3.157426
"Elephantidae","Loxodonta africana",2,2005,35.847342,-3.81941
"Bovidae","Syncerus caffer",2,2005,35.690564,-3.075879
"Felidae","Panthera pardus",8,2018,34.932479,-2.291895
"Felidae","Panthera leo",8,2018,34.852379,-2.398557
"Elephantidae","Loxodonta africana",8,2018,34.848303,-2.343326
"Bovidae","Syncerus caffer",8,2018,34.89909,-2.273844
"Bovidae","Syncerus caffer",1,2020,36.816072,-3.381481
"Bovidae","Syncerus caffer",1,2020,36.927458,-3.247977
"Elephantidae","Loxodonta africana",1,2020,36.913287,-3.364343
"Elephantidae","Loxodonta africana",5,2009,34.610251,-2.483961
"Felidae","Panthera leo",5,2009,34.625614,-2.433992
"Elephantidae","Loxodonta africana",11,2018,34.784418,-2.597559
"Felidae","Panthera leo",6,2019,35.491086,-3.041241
"Elephantidae","Loxodonta africana",7,2019,35.862129,-3.94477
"Elephantidae","Loxodonta africana",11,2013,34.842691,-2.595432
"Felidae","Panthera leo",6,2019,34.691184,-2.705668
"Felidae","Panthera leo",6,2019,35.172511,-2.416978
"Felidae","Panthera leo",6,2019,34.771286,-2.531123
"Felidae","Panthera pardus",6,2019,34.631362,-2.670916
"Elephantidae","Loxodonta africana",6,2010,35.920965,-3.412498
"Elephantidae","Loxodonta africana",6,2010,36.116408,-3.694902
"Felidae","Panthera pardus",6,2010,34.954777,-2.47552
"Rhinocerotidae","Diceros bicornis",6,2010,35.74795,-3.232921
"Felidae","Panthera leo",6,2010,35.422704,-3.098724
"Felidae","Panthera leo",12,2019,34.696627,-2.211245
"Elephantidae","Loxodonta africana",12,2019,34.813994,-2.347202
"Elephantidae","Loxodonta africana",12,2019,35.764048,-3.110756
"Felidae","Panthera pardus",12,2019,34.949099,-2.544895
"Elephantidae","Loxodonta africana",12,2019,35.764294,-3.068518
"Felidae","Panthera leo",10,2019,34.980275,-2.175189
"Elephantidae","Loxodonta africana",6,2010,34.834565,-2.504655
"Felidae","Panthera leo",6,2010,34.911035,-2.652876
"Felidae","Panthera leo",10,2019,34.897254,-2.320136
"Bovidae","Syncerus caffer",6,2010,34.841652,-2.587822
"Elephantidae","Loxodonta africana",11,2019,36.033122,-3.992966
"Elephantidae","Loxodonta africana",11,2019,35.70817,-3.426522
"Felidae","Panthera leo",10,2019,34.804551,-2.355872
"Felidae","Panthera leo",10,2019,34.818718,-2.244112
"Felidae","Panthera leo",10,2019,34.955898,-2.095013
"Felidae","Panthera leo",11,2019,34.839126,-2.419447
"Elephantidae","Loxodonta africana",11,2019,35.596596,-3.325579
"Bovidae","Syncerus caffer",11,2019,35.586557,-3.248906
"Felidae","Panthera leo",11,2019,34.93515,-2.554333
"Elephantidae","Loxodonta africana",11,2019,34.932695,-2.407051
"Elephantidae","Loxodonta africana",11,2019,36.033344,-4.126938
"Bovidae","Syncerus caffer",11,2019,35.839098,-4.151108
"Rhinocerotidae","Diceros bicornis",11,2019,35.436786,-3.388331
"Felidae","Panthera pardus",11,2019,34.87976,-2.409399
"Bovidae","Syncerus caffer",11,2019,34.889443,-2.572621
"Felidae","Panthera leo",10,2019,34.83097,-7.757617
"Felidae","Panthera leo",10,2019,35.027552,-7.468238
"Felidae","Panthera leo",11,2019,36.123234,-3.859011
"Bovidae","Syncerus caffer",9,2019,37.801894,-3.955978
"Elephantidae","Loxodonta africana",2,2018,37.072539,-7.491948
"Elephantidae","Loxodonta africana",9,2019,37.934356,-4.173609
"Felidae","Panthera leo",9,2019,35.0188,-7.657634
"Elephantidae","Loxodonta africana",10,2019,34.890331,-2.341458
"Felidae","Panthera pardus",10,2019,34.981136,-2.229568
"Bovidae","Syncerus caffer",10,2019,34.896509,-2.202332
"Felidae","Panthera pardus",11,2019,34.856911,-1.589284
"Felidae","Panthera leo",10,2019,34.902148,-2.573073
"Elephantidae","Loxodonta africana",10,2019,34.909517,-2.497645
"Felidae","Panthera leo",10,2019,34.922322,-2.482767
"Felidae","Panthera pardus",10,2019,34.911606,-2.416142
"Felidae","Panthera leo",10,2019,34.836671,-2.662243
"Felidae","Panthera leo",10,2019,34.836877,-2.543203
"Felidae","Panthera leo",9,2019,35.007457,-7.619762
"Felidae","Panthera leo",9,2019,34.807042,-7.790846
"Felidae","Panthera leo",9,2019,35.034561,-7.720654
"Felidae","Panthera leo",9,2019,34.831099,-7.705916
"Felidae","Panthera pardus",9,2019,34.942937,-7.607474
"Elephantidae","Loxodonta africana",8,2015,34.845875,-2.251227
"Rhinocerotidae","Diceros bicornis",8,2015,35.546989,-3.177411
"Felidae","Panthera leo",8,2015,35.471889,-3.175325
"Bovidae","Syncerus caffer",8,2015,35.467178,-3.077844
"Elephantidae","Loxodonta africana",8,2015,35.438678,-3.017005
"Rhinocerotidae","Diceros bicornis",4,2008,35.535663,-3.043489
"Felidae","Panthera leo",9,2019,35.49218,-3.329069
"Felidae","Panthera leo",9,2019,35.457689,-3.20017
"Felidae","Panthera leo",9,2019,35.439836,-3.297539
"Felidae","Panthera leo",9,2019,35.431541,-3.333748
"Bovidae","Syncerus caffer",9,2019,35.558173,-3.257977
"Felidae","Panthera leo",9,2019,35.420994,-3.322974
"Felidae","Panthera leo",9,2019,35.488373,-3.236584
"Felidae","Panthera leo",9,2019,35.501594,-3.351731
"Felidae","Panthera leo",9,2019,35.568743,-3.321495
"Felidae","Panthera leo",9,2019,35.583431,-3.278144
"Elephantidae","Loxodonta africana",9,2019,35.754498,-3.362969
"Elephantidae","Loxodonta africana",9,2019,36.0512,-3.605646
"Bovidae","Syncerus caffer",11,2018,34.954671,-2.442705
"Elephantidae","Loxodonta africana",11,2018,34.827237,-2.572128
"Elephantidae","Loxodonta africana",11,2018,35.684212,-3.538842
"Felidae","Panthera leo",11,2018,34.801083,-2.013681
"Bovidae","Syncerus caffer",9,2019,35.45738,-3.127418
"Elephantidae","Loxodonta africana",9,2019,35.50183,-3.094645
"Rhinocerotidae","Diceros bicornis",2,2013,35.566931,-3.07406
"Felidae","Panthera pardus",2,2013,34.987028,-2.887024
"Bovidae","Syncerus caffer",2,2013,34.901423,-3.035731
"Rhinocerotidae","Diceros bicornis",2,2013,35.569277,-3.012061
"Felidae","Panthera leo",2,2013,34.931251,-2.972641
"Elephantidae","Loxodonta africana",2,2013,35.997244,-3.34883
"Felidae","Panthera leo",6,2014,35.030907,-7.688776
"Elephantidae","Loxodonta africana",6,2014,37.015774,-7.250429
"Felidae","Panthera leo",6,2014,38.096215,-7.68187
"Elephantidae","Loxodonta africana",2,2015,35.87749,-3.706979
"Elephantidae","Loxodonta africana",6,2014,34.803536,-7.620022
"Felidae","Panthera leo",2,2015,34.892747,-2.884935
"Rhinocerotidae","Diceros bicornis",2,2015,35.492554,-3.28657
"Felidae","Panthera pardus",2,2015,34.766611,-2.541628
"Felidae","Panthera pardus",3,2019,35.151847,-7.807923
"Elephantidae","Loxodonta africana",2,2015,36.091116,-3.678167
"Felidae","Panthera leo",2,2015,36.116088,-3.660287
"Bovidae","Syncerus caffer",2,2015,35.693715,-3.18737
"Felidae","Panthera leo",2,2015,35.76396,-3.068497
"Felidae","Panthera leo",9,2019,34.392736,-2.091803
"Felidae","Panthera pardus",9,2019,34.87673,-2.579831
"Elephantidae","Loxodonta africana",10,2006,34.997874,-2.391832
"Bovidae","Syncerus caffer",9,2019,34.39056,-2.115958
"Elephantidae","Loxodonta africana",9,2019,34.335112,-2.056671
"Felidae","Panthera leo",9,2019,35.683775,-3.76543
"Felidae","Panthera leo",10,2006,35.551526,-3.023374
"Rhinocerotidae","Diceros bicornis",11,2015,35.464737,-3.161367
"Elephantidae","Loxodonta africana",11,2015,35.486211,-3.098259
